1.5014E+03	3.39E-25	1.72E-25
1.5016E+03	3.40E-25	1.73E-25
1.5018E+03	3.40E-25	1.74E-25
1.5020E+03	3.41E-25	1.75E-25
1.5022E+03	3.41E-25	1.76E-25
1.5024E+03	3.41E-25	1.77E-25
1.5026E+03	3.42E-25	1.78E-25
1.5028E+03	3.43E-25	1.79E-25
1.5030E+03	3.43E-25	1.80E-25
1.5032E+03	3.43E-25	1.81E-25
1.5034E+03	3.43E-25	1.82E-25
1.5036E+03	3.44E-25	1.83E-25
1.5038E+03	3.44E-25	1.84E-25
1.5040E+03	3.45E-25	1.85E-25
1.5042E+03	3.45E-25	1.86E-25
1.5044E+03	3.46E-25	1.87E-25
1.5046E+03	3.46E-25	1.88E-25
1.5048E+03	3.47E-25	1.89E-25
1.5050E+03	3.47E-25	1.90E-25
1.5052E+03	3.48E-25	1.91E-25
1.5054E+03	3.48E-25	1.92E-25
1.5056E+03	3.49E-25	1.93E-25
1.5058E+03	3.49E-25	1.95E-25
1.5060E+03	3.50E-25	1.96E-25
1.5062E+03	3.51E-25	1.97E-25
1.5064E+03	3.52E-25	1.99E-25
1.5066E+03	3.52E-25	2.00E-25
1.5068E+03	3.53E-25	2.01E-25
1.5070E+03	3.54E-25	2.02E-25
1.5072E+03	3.55E-25	2.04E-25
1.5074E+03	3.55E-25	2.05E-25
1.5076E+03	3.56E-25	2.06E-25
1.5078E+03	3.56E-25	2.07E-25
1.5080E+03	3.57E-25	2.09E-25
1.5082E+03	3.58E-25	2.10E-25
1.5084E+03	3.59E-25	2.12E-25
1.5086E+03	3.60E-25	2.13E-25
1.5088E+03	3.61E-25	2.15E-25
1.5090E+03	3.63E-25	2.17E-25
1.5092E+03	3.64E-25	2.18E-25
1.5094E+03	3.64E-25	2.19E-25
1.5096E+03	3.65E-25	2.21E-25
1.5098E+03	3.66E-25	2.22E-25
1.5100E+03	3.66E-25	2.24E-25
1.5102E+03	3.68E-25	2.25E-25
1.5104E+03	3.69E-25	2.27E-25
1.5106E+03	3.71E-25	2.29E-25
1.5108E+03	3.73E-25	2.31E-25
1.5110E+03	3.74E-25	2.33E-25
1.5112E+03	3.76E-25	2.36E-25
1.5114E+03	3.78E-25	2.38E-25
1.5116E+03	3.79E-25	2.39E-25
1.5118E+03	3.79E-25	2.41E-25
1.5120E+03	3.81E-25	2.42E-25
1.5122E+03	3.82E-25	2.44E-25
1.5124E+03	3.83E-25	2.46E-25
1.5126E+03	3.84E-25	2.48E-25
1.5128E+03	3.86E-25	2.50E-25
1.5130E+03	3.87E-25	2.52E-25
1.5132E+03	3.89E-25	2.54E-25
1.5134E+03	3.90E-25	2.56E-25
1.5136E+03	3.92E-25	2.59E-25
1.5138E+03	3.94E-25	2.61E-25
1.5140E+03	3.96E-25	2.64E-25
1.5142E+03	3.98E-25	2.66E-25
1.5144E+03	4.00E-25	2.68E-25
1.5146E+03	4.01E-25	2.70E-25
1.5148E+03	4.03E-25	2.73E-25
1.5150E+03	4.05E-25	2.75E-25
1.5152E+03	4.07E-25	2.78E-25
1.5154E+03	4.09E-25	2.81E-25
1.5156E+03	4.10E-25	2.83E-25
1.5158E+03	4.12E-25	2.85E-25
1.5160E+03	4.14E-25	2.88E-25
1.5162E+03	4.16E-25	2.90E-25
1.5164E+03	4.18E-25	2.92E-25
1.5166E+03	4.22E-25	2.96E-25
1.5168E+03	4.24E-25	3.00E-25
1.5170E+03	4.27E-25	3.03E-25
1.5172E+03	4.30E-25	3.06E-25
1.5174E+03	4.33E-25	3.10E-25
1.5176E+03	4.36E-25	3.13E-25
1.5178E+03	4.38E-25	3.16E-25
1.5180E+03	4.41E-25	3.20E-25
1.5182E+03	4.45E-25	3.24E-25
1.5184E+03	4.49E-25	3.28E-25
1.5186E+03	4.52E-25	3.31E-25
1.5188E+03	4.55E-25	3.35E-25
1.5190E+03	4.58E-25	3.39E-25
1.5192E+03	4.61E-25	3.43E-25
1.5194E+03	4.65E-25	3.47E-25
1.5196E+03	4.69E-25	3.51E-25
1.5198E+03	4.74E-25	3.57E-25
1.5200E+03	4.79E-25	3.62E-25
1.5202E+03	4.94E-25	3.75E-25
1.5204E+03	5.00E-25	3.81E-25
1.5206E+03	5.05E-25	3.87E-25
1.5208E+03	5.10E-25	3.92E-25
1.5210E+03	5.16E-25	3.98E-25
1.5212E+03	5.21E-25	4.04E-25
1.5214E+03	5.27E-25	4.11E-25
1.5216E+03	5.33E-25	4.17E-25
1.5218E+03	5.39E-25	4.23E-25
1.5220E+03	5.45E-25	4.30E-25
1.5222E+03	5.51E-25	4.37E-25
1.5224E+03	5.58E-25	4.44E-25
1.5226E+03	5.64E-25	4.51E-25
1.5228E+03	5.71E-25	4.58E-25
1.5230E+03	5.77E-25	4.65E-25
1.5232E+03	5.84E-25	4.72E-25
1.5234E+03	5.90E-25	4.79E-25
1.5236E+03	5.97E-25	4.87E-25
1.5238E+03	6.03E-25	4.94E-25
1.5240E+03	6.08E-25	5.01E-25
1.5242E+03	6.15E-25	5.08E-25
1.5244E+03	6.21E-25	5.15E-25
1.5246E+03	6.27E-25	5.23E-25
1.5248E+03	6.33E-25	5.30E-25
1.5250E+03	6.39E-25	5.37E-25
1.5252E+03	6.44E-25	5.44E-25
1.5254E+03	6.50E-25	5.51E-25
1.5256E+03	6.54E-25	5.57E-25
1.5258E+03	6.59E-25	5.64E-25
1.5260E+03	6.63E-25	5.69E-25
1.5262E+03	6.68E-25	5.76E-25
1.5264E+03	6.71E-25	5.81E-25
1.5266E+03	6.75E-25	5.87E-25
1.5268E+03	6.78E-25	5.92E-25
1.5270E+03	6.80E-25	5.96E-25
